"","country","year","gdpPercap","lifeExp","pop","continent"
"2832","The Rachel",201710,0.529900695208291,0,15,"MSNBC"
"2833","The Rachel",201711,0.529900695208291,0,15,"MSNBC"
"2834","The Rachel",201712,0.661035901030029,0,16,"MSNBC"
"2835","The Rachel",201801,0.661035901030029,0,16,"MSNBC"
"2836","The Rachel",201802,0.661035901030029,0,16,"MSNBC"
"2837","The Rachel",201803,0.661035901030029,0,16,"MSNBC"
"2838","The Rachel",201804,0.661035901030029,0,16,"MSNBC"
"2839","The Rachel",201805,0.661035901030029,0,16,"MSNBC"
"2840","The Rachel",201806,0.661035901030029,0,16,"MSNBC"
"2841","Tony Lee",201603,0,0,0,"Breitbart"
"2842","Tony Lee",201604,0,0,0,"Breitbart"
"2843","Tony Lee",201605,0,0,0,"Breitbart"
"2844","Tony Lee",201606,0,0,0,"Breitbart"
"2845","Tony Lee",201607,0,0,0,"Breitbart"
"2846","Tony Lee",201608,0,0,0,"Breitbart"
"2847","Tony Lee",201609,0,0,0,"Breitbart"
"2848","Tony Lee",201610,0,0,0,"Breitbart"
"2849","Tony Lee",201611,0,0,0,"Breitbart"
"2850","Tony Lee",201612,0,0,0,"Breitbart"
"2851","Tony Lee",201701,0,0,0,"Breitbart"
"2852","Tony Lee",201702,0,0,0,"Breitbart"
"2853","Tony Lee",201703,0,0,0,"Breitbart"
"2854","Tony Lee",201704,0,0,0,"Breitbart"
"2855","Tony Lee",201705,0,0,0,"Breitbart"
"2856","Tony Lee",201706,0,0,0,"Breitbart"
"2857","Tony Lee",201707,0.674942924317519,-50,1,"Breitbart"
"2858","Tony Lee",201708,0.674942924317519,-50,1,"Breitbart"
"2859","Tony Lee",201709,0.591470355595835,-50,4,"Breitbart"
"2860","Tony Lee",201710,0.832048220047125,-50,5,"Breitbart"
"2861","Tony Lee",201711,0.832048220047125,-50,5,"Breitbart"
"2862","Tony Lee",201712,0.832048220047125,-50,5,"Breitbart"
"2863","Tony Lee",201801,0.832048220047125,-50,5,"Breitbart"
"2864","Tony Lee",201802,0.832048220047125,-50,5,"Breitbart"
"2865","Tony Lee",201803,0.69463198728269,-50,7,"Breitbart"
"2866","Tony Lee",201804,0.363914747684778,-50,8,"Breitbart"
"2867","Tony Lee",201805,0.313576964534443,-60,9,"Breitbart"
"2868","Tony Lee",201806,0.313576964534443,-60,9,"Breitbart"
"2869","Veronica Stracqualursi",201603,0,0,0,"CNN"
"2870","Veronica Stracqualursi",201604,0,0,0,"CNN"
"2871","Veronica Stracqualursi",201605,0,0,0,"CNN"
"2872","Veronica Stracqualursi",201606,0,0,0,"CNN"
"2873","Veronica Stracqualursi",201607,0,0,0,"CNN"
"2874","Veronica Stracqualursi",201608,0,0,0,"CNN"
"2875","Veronica Stracqualursi",201609,0,0,0,"CNN"
"2876","Veronica Stracqualursi",201610,0,0,0,"CNN"
"2877","Veronica Stracqualursi",201611,0,0,0,"CNN"
"2878","Veronica Stracqualursi",201612,0,0,0,"CNN"
"2879","Veronica Stracqualursi",201701,0,0,0,"CNN"
"2880","Veronica Stracqualursi",201702,0,0,0,"CNN"
"2881","Veronica Stracqualursi",201703,0,0,0,"CNN"
"2882","Veronica Stracqualursi",201704,0,0,0,"CNN"
"2883","Veronica Stracqualursi",201705,0,0,0,"CNN"
"2884","Veronica Stracqualursi",201706,0,0,0,"CNN"
"2885","Veronica Stracqualursi",201707,0,0,0,"CNN"
"2886","Veronica Stracqualursi",201708,0,0,0,"CNN"
"2887","Veronica Stracqualursi",201709,0,0,0,"CNN"
"2888","Veronica Stracqualursi",201710,0,0,0,"CNN"
"2889","Veronica Stracqualursi",201711,0,0,0,"CNN"
"2890","Veronica Stracqualursi",201712,0,0,0,"CNN"
"2891","Veronica Stracqualursi",201801,0.555279218071047,10,1,"CNN"
"2892","Veronica Stracqualursi",201802,0.687523349534649,5,5,"CNN"
"2893","Veronica Stracqualursi",201803,0.393831816864183,10,7,"CNN"
"2894","Veronica Stracqualursi",201804,0.393831816864183,10,7,"CNN"
"2895","Veronica Stracqualursi",201805,0.523020889577577,10,8,"CNN"
"2896","Veronica Stracqualursi",201806,0.523020889577577,10,8,"CNN"
